timestamp,open,high,low,close,volume,symbol,interval
2023-03-04 21:00:00,0.3735,0.3774,0.3653,0.3668,163637644.0,XRPUSDT,1D
2023-03-05 21:00:00,0.3668,0.3743,0.3589,0.3695,428373378.0,XRPUSDT,1D
2023-03-06 21:00:00,0.3696,0.3844,0.3669,0.3801,562644274.0,XRPUSDT,1D
2023-03-07 21:00:00,0.3802,0.4018,0.3723,0.3889,682406723.0,XRPUSDT,1D
2023-03-08 21:00:00,0.3889,0.3976,0.3639,0.3706,655014119.0,XRPUSDT,1D
2023-03-09 21:00:00,0.3706,0.3752,0.3571,0.37,541098785.0,XRPUSDT,1D
2023-03-10 21:00:00,0.3699,0.3741,0.3582,0.3638,342981412.0,XRPUSDT,1D
2023-03-11 21:00:00,0.3637,0.3715,0.3473,0.3714,389760071.0,XRPUSDT,1D
2023-03-12 21:00:00,0.3713,0.38,0.3553,0.3724,556402600.0,XRPUSDT,1D
2023-03-13 21:00:00,0.3724,0.387,0.3647,0.3724,544803822.0,XRPUSDT,1D
2023-03-14 21:00:00,0.3724,0.3757,0.356,0.3589,385093409.0,XRPUSDT,1D
2023-03-15 21:00:00,0.3589,0.367,0.3562,0.3647,259083315.0,XRPUSDT,1D
2023-03-16 21:00:00,0.3648,0.3825,0.362,0.3798,405873760.0,XRPUSDT,1D
2023-03-17 21:00:00,0.3797,0.3898,0.3691,0.3739,360335327.0,XRPUSDT,1D
2023-03-18 21:00:00,0.3739,0.4,0.3736,0.3857,476291604.0,XRPUSDT,1D
2023-03-19 21:00:00,0.3858,0.3913,0.3707,0.3734,443129416.0,XRPUSDT,1D
2023-03-20 21:00:00,0.3734,0.4929,0.3728,0.4696,1698380685.0,XRPUSDT,1D
2023-03-21 21:00:00,0.4696,0.475,0.4069,0.4213,1409641087.0,XRPUSDT,1D
2023-03-22 21:00:00,0.4213,0.4557,0.4116,0.4438,837629903.0,XRPUSDT,1D
2023-03-23 21:00:00,0.4437,0.444,0.4141,0.4259,507977567.0,XRPUSDT,1D
2023-03-24 21:00:00,0.426,0.465,0.4223,0.4429,635312958.0,XRPUSDT,1D
2023-03-25 21:00:00,0.4429,0.4632,0.4403,0.4479,364479792.0,XRPUSDT,1D
2023-03-26 21:00:00,0.4479,0.4888,0.4425,0.479,1003256531.0,XRPUSDT,1D
2023-03-27 21:00:00,0.4789,0.534,0.4666,0.5144,1126346466.0,XRPUSDT,1D
2023-03-28 21:00:00,0.5145,0.585,0.5145,0.5425,1291815558.0,XRPUSDT,1D
2023-03-29 21:00:00,0.5425,0.558,0.5214,0.5319,827691286.0,XRPUSDT,1D
2023-03-30 21:00:00,0.5319,0.564,0.5257,0.5374,532875635.0,XRPUSDT,1D
2023-03-31 21:00:00,0.5375,0.5375,0.4972,0.5095,516087832.0,XRPUSDT,1D
2023-04-01 21:00:00,0.5095,0.529,0.5015,0.518,391347744.0,XRPUSDT,1D
2023-04-02 21:00:00,0.5179,0.525,0.481,0.4959,522070023.0,XRPUSDT,1D
2023-04-03 21:00:00,0.4958,0.5078,0.4871,0.5026,360227447.0,XRPUSDT,1D
2023-04-04 21:00:00,0.5026,0.5271,0.4986,0.5055,411989031.0,XRPUSDT,1D
2023-04-05 21:00:00,0.5056,0.5097,0.4913,0.5028,315900045.0,XRPUSDT,1D
2023-04-06 21:00:00,0.5028,0.5156,0.4971,0.5126,318185786.0,XRPUSDT,1D
2023-04-07 21:00:00,0.5127,0.513,0.5022,0.5048,136614694.0,XRPUSDT,1D
2023-04-08 21:00:00,0.5049,0.5093,0.4983,0.5054,116122379.0,XRPUSDT,1D
2023-04-09 21:00:00,0.5053,0.5199,0.5,0.5176,264898196.0,XRPUSDT,1D
2023-04-10 21:00:00,0.5176,0.5283,0.511,0.5167,358821527.0,XRPUSDT,1D
2023-04-11 21:00:00,0.5166,0.5179,0.4984,0.5049,339100343.0,XRPUSDT,1D
2023-04-12 21:00:00,0.5049,0.5156,0.5014,0.5125,273342378.0,XRPUSDT,1D
2023-04-13 21:00:00,0.5124,0.5465,0.5111,0.5227,462335443.0,XRPUSDT,1D
2023-04-14 21:00:00,0.5227,0.5261,0.516,0.5192,152508925.0,XRPUSDT,1D
2023-04-15 21:00:00,0.5192,0.5244,0.5152,0.5209,157240759.0,XRPUSDT,1D
2023-04-16 21:00:00,0.5208,0.521,0.5066,0.5109,299749754.0,XRPUSDT,1D
2023-04-17 21:00:00,0.511,0.5391,0.5092,0.5324,358112470.0,XRPUSDT,1D
2023-04-18 21:00:00,0.5325,0.5375,0.471,0.4911,620153279.0,XRPUSDT,1D
2023-04-19 21:00:00,0.4911,0.4993,0.465,0.4752,454997513.0,XRPUSDT,1D
2023-04-20 21:00:00,0.4752,0.4792,0.4403,0.4491,425209825.0,XRPUSDT,1D
2023-04-21 21:00:00,0.4491,0.4761,0.4455,0.4719,242021955.0,XRPUSDT,1D
2023-04-22 21:00:00,0.472,0.472,0.4526,0.4647,222191297.0,XRPUSDT,1D
2023-04-23 21:00:00,0.4648,0.4857,0.4469,0.4611,408426760.0,XRPUSDT,1D
2023-04-24 21:00:00,0.461,0.4723,0.4506,0.4695,377056298.0,XRPUSDT,1D
2023-04-25 21:00:00,0.4696,0.4831,0.4329,0.4618,551155391.0,XRPUSDT,1D
2023-04-26 21:00:00,0.4618,0.4699,0.4557,0.4667,345756985.0,XRPUSDT,1D
2023-04-27 21:00:00,0.4666,0.483,0.4637,0.4796,384917512.0,XRPUSDT,1D
2023-04-28 21:00:00,0.4795,0.4869,0.4709,0.478,175533507.0,XRPUSDT,1D
2023-04-29 21:00:00,0.4779,0.4819,0.4687,0.4705,143199211.0,XRPUSDT,1D
2023-04-30 21:00:00,0.4705,0.4724,0.4544,0.4649,338231418.0,XRPUSDT,1D
2023-05-01 21:00:00,0.4648,0.4662,0.4574,0.4645,330734355.0,XRPUSDT,1D
2023-05-02 21:00:00,0.4644,0.4655,0.4497,0.4632,341232638.0,XRPUSDT,1D
2023-05-03 21:00:00,0.4633,0.465,0.4547,0.4608,218212542.0,XRPUSDT,1D
2023-05-04 21:00:00,0.4608,0.4706,0.4545,0.4671,292855620.0,XRPUSDT,1D
2023-05-05 21:00:00,0.4671,0.4695,0.4512,0.4582,168649976.0,XRPUSDT,1D
2023-05-06 21:00:00,0.4582,0.4601,0.4457,0.449,119401215.0,XRPUSDT,1D
2023-05-07 21:00:00,0.4491,0.4512,0.41,0.4283,483055933.0,XRPUSDT,1D
2023-05-08 21:00:00,0.4283,0.4308,0.4202,0.4289,331497882.0,XRPUSDT,1D
2023-05-09 21:00:00,0.4289,0.434,0.4119,0.4303,334930240.0,XRPUSDT,1D
2023-05-10 21:00:00,0.4303,0.4305,0.4114,0.4207,288769811.0,XRPUSDT,1D
2023-05-11 21:00:00,0.4207,0.4446,0.4157,0.4305,408757650.0,XRPUSDT,1D
2023-05-12 21:00:00,0.4305,0.4306,0.4227,0.424,102125283.0,XRPUSDT,1D
2023-05-13 21:00:00,0.424,0.4317,0.421,0.4253,97517794.0,XRPUSDT,1D
2023-05-14 21:00:00,0.4253,0.4304,0.4214,0.4273,263543031.0,XRPUSDT,1D
2023-05-15 21:00:00,0.4273,0.443,0.4174,0.4425,357854908.0,XRPUSDT,1D
2023-05-16 21:00:00,0.4426,0.4616,0.4375,0.4484,511331200.0,XRPUSDT,1D
2023-05-17 21:00:00,0.4485,0.473,0.443,0.4596,420292099.0,XRPUSDT,1D
2023-05-18 21:00:00,0.4597,0.4755,0.4573,0.4675,327924286.0,XRPUSDT,1D
2023-05-19 21:00:00,0.4674,0.4719,0.4618,0.4685,133085427.0,XRPUSDT,1D
2023-05-20 21:00:00,0.4685,0.4706,0.455,0.4575,152105849.0,XRPUSDT,1D
2023-05-21 21:00:00,0.4574,0.4674,0.4496,0.4618,289989578.0,XRPUSDT,1D
2023-05-22 21:00:00,0.4618,0.4672,0.4583,0.4651,270491006.0,XRPUSDT,1D
2023-05-23 21:00:00,0.4651,0.4651,0.4457,0.453,334128026.0,XRPUSDT,1D
2023-05-24 21:00:00,0.453,0.4551,0.4431,0.4538,190174437.0,XRPUSDT,1D
2023-05-25 21:00:00,0.4538,0.4699,0.4524,0.4684,284645154.0,XRPUSDT,1D
2023-05-26 21:00:00,0.4684,0.4792,0.4652,0.4714,178798933.0,XRPUSDT,1D
2023-05-27 21:00:00,0.4714,0.4863,0.4699,0.482,166534206.0,XRPUSDT,1D
2023-05-28 21:00:00,0.482,0.4954,0.4761,0.4946,328535756.0,XRPUSDT,1D
2023-05-29 21:00:00,0.4946,0.5293,0.4893,0.5205,662891231.0,XRPUSDT,1D
2023-05-30 21:00:00,0.5205,0.528,0.5009,0.5166,440917044.0,XRPUSDT,1D
2023-05-31 21:00:00,0.5167,0.5167,0.5014,0.5065,320782418.0,XRPUSDT,1D
2023-06-01 21:00:00,0.5065,0.5271,0.5033,0.5244,293048961.0,XRPUSDT,1D
2023-06-02 21:00:00,0.5245,0.534,0.5144,0.5188,172139129.0,XRPUSDT,1D
2023-06-03 21:00:00,0.5188,0.547,0.5151,0.5359,250235168.0,XRPUSDT,1D
2023-06-04 21:00:00,0.5359,0.5431,0.4867,0.509,616993814.0,XRPUSDT,1D
2023-06-05 21:00:00,0.5089,0.5328,0.4952,0.53,458413458.0,XRPUSDT,1D
2023-06-06 21:00:00,0.53,0.5384,0.507,0.5183,467474175.0,XRPUSDT,1D
2023-06-07 21:00:00,0.5183,0.5278,0.5156,0.5236,262982251.0,XRPUSDT,1D
2023-06-08 21:00:00,0.5237,0.5418,0.5205,0.538,352068623.0,XRPUSDT,1D
2023-06-09 21:00:00,0.538,0.5388,0.472,0.5067,609302319.0,XRPUSDT,1D
2023-06-10 21:00:00,0.5067,0.5293,0.5027,0.5208,221202480.0,XRPUSDT,1D
2023-06-11 21:00:00,0.5209,0.528,0.5086,0.5251,356547544.0,XRPUSDT,1D
2023-06-12 21:00:00,0.5251,0.5658,0.5054,0.5192,771631184.0,XRPUSDT,1D
2023-06-13 21:00:00,0.5193,0.5205,0.461,0.4801,544396397.0,XRPUSDT,1D
2023-06-14 21:00:00,0.4802,0.4858,0.4663,0.4801,337742736.0,XRPUSDT,1D
2023-06-15 21:00:00,0.4801,0.4833,0.4558,0.4759,376661662.0,XRPUSDT,1D
2023-06-16 21:00:00,0.4758,0.4869,0.4694,0.4794,189579671.0,XRPUSDT,1D
2023-06-17 21:00:00,0.4794,0.4979,0.4741,0.4868,225020544.0,XRPUSDT,1D
2023-06-18 21:00:00,0.4868,0.4991,0.4811,0.4936,322187608.0,XRPUSDT,1D
2023-06-19 21:00:00,0.4935,0.4967,0.4716,0.4929,378325906.0,XRPUSDT,1D
2023-06-20 21:00:00,0.4928,0.5034,0.4892,0.4999,408749828.0,XRPUSDT,1D
2023-06-21 21:00:00,0.4999,0.5272,0.4821,0.4938,442729597.0,XRPUSDT,1D
2023-06-22 21:00:00,0.4937,0.5023,0.484,0.4961,345391930.0,XRPUSDT,1D
2023-06-23 21:00:00,0.496,0.4961,0.478,0.4865,193097516.0,XRPUSDT,1D
2023-06-24 21:00:00,0.4865,0.4977,0.4829,0.4903,191583170.0,XRPUSDT,1D
2023-06-25 21:00:00,0.4903,0.4919,0.4701,0.479,305338027.0,XRPUSDT,1D
2023-06-26 21:00:00,0.479,0.4851,0.4759,0.4838,291583944.0,XRPUSDT,1D
2023-06-27 21:00:00,0.4839,0.4844,0.4493,0.4647,325837765.0,XRPUSDT,1D
2023-06-28 21:00:00,0.4648,0.4773,0.4612,0.4747,211214558.0,XRPUSDT,1D
2023-06-29 21:00:00,0.4747,0.4827,0.4498,0.4729,393612239.0,XRPUSDT,1D
2023-06-30 21:00:00,0.473,0.476,0.464,0.4732,232549409.0,XRPUSDT,1D
2023-07-01 21:00:00,0.4732,0.4961,0.4697,0.4845,337155089.0,XRPUSDT,1D
2023-07-02 21:00:00,0.4844,0.4914,0.4784,0.489,357020349.0,XRPUSDT,1D
2023-07-03 21:00:00,0.489,0.4935,0.4816,0.4872,299439491.0,XRPUSDT,1D
2023-07-04 21:00:00,0.4872,0.4919,0.4696,0.4777,292620010.0,XRPUSDT,1D
2023-07-05 21:00:00,0.4777,0.4842,0.4612,0.4622,304125111.0,XRPUSDT,1D
2023-07-06 21:00:00,0.4622,0.4708,0.4575,0.4687,230688947.0,XRPUSDT,1D
2023-07-07 21:00:00,0.4686,0.4748,0.4649,0.4704,116031881.0,XRPUSDT,1D
2023-07-08 21:00:00,0.4705,0.4717,0.4664,0.468,80147955.0,XRPUSDT,1D
2023-07-09 21:00:00,0.4681,0.48,0.4622,0.478,334545737.0,XRPUSDT,1D
2023-07-10 21:00:00,0.478,0.4784,0.4709,0.4753,225681776.0,XRPUSDT,1D
2023-07-11 21:00:00,0.4753,0.4772,0.4648,0.471,220670755.0,XRPUSDT,1D
2023-07-12 21:00:00,0.471,0.938,0.4695,0.8153,2499971165.0,XRPUSDT,1D
2023-07-13 21:00:00,0.8151,0.8253,0.6686,0.7179,1525175518.0,XRPUSDT,1D
2023-07-14 21:00:00,0.7178,0.7362,0.6919,0.7145,703355719.0,XRPUSDT,1D
2023-07-15 21:00:00,0.7144,0.79,0.702,0.7468,946644269.0,XRPUSDT,1D
2023-07-16 21:00:00,0.7468,0.7662,0.7122,0.7374,608872143.0,XRPUSDT,1D
2023-07-17 21:00:00,0.7373,0.785,0.7304,0.7779,598030609.0,XRPUSDT,1D
2023-07-18 21:00:00,0.778,0.8547,0.7685,0.8199,913495953.0,XRPUSDT,1D
2023-07-19 21:00:00,0.8198,0.8489,0.771,0.7942,643507521.0,XRPUSDT,1D
2023-07-20 21:00:00,0.7942,0.7987,0.7601,0.7713,411233974.0,XRPUSDT,1D
2023-07-21 21:00:00,0.7713,0.7799,0.7215,0.7331,324984749.0,XRPUSDT,1D
2023-07-22 21:00:00,0.733,0.7525,0.7149,0.7384,293811431.0,XRPUSDT,1D
2023-07-23 21:00:00,0.7384,0.743,0.6808,0.7021,513611905.0,XRPUSDT,1D
2023-07-24 21:00:00,0.702,0.7163,0.6743,0.7089,393523223.0,XRPUSDT,1D
2023-07-25 21:00:00,0.709,0.7313,0.6927,0.7161,369415295.0,XRPUSDT,1D
2023-07-26 21:00:00,0.7161,0.7328,0.7061,0.7139,312450860.0,XRPUSDT,1D
2023-07-27 21:00:00,0.7138,0.7189,0.7021,0.712,200990844.0,XRPUSDT,1D
2023-07-28 21:00:00,0.7119,0.7158,0.7041,0.7121,105603908.0,XRPUSDT,1D
2023-07-29 21:00:00,0.7122,0.7358,0.6825,0.7046,267572438.0,XRPUSDT,1D
2023-07-30 21:00:00,0.7047,0.7205,0.685,0.6976,378390957.0,XRPUSDT,1D
2023-07-31 21:00:00,0.6976,0.7082,0.6732,0.7069,366664318.0,XRPUSDT,1D
2023-08-01 21:00:00,0.7069,0.7081,0.6762,0.685,257325957.0,XRPUSDT,1D
2023-08-02 21:00:00,0.6849,0.6875,0.6543,0.663,353547025.0,XRPUSDT,1D
2023-08-03 21:00:00,0.6629,0.6677,0.625,0.6356,350885648.0,XRPUSDT,1D
2023-08-04 21:00:00,0.6356,0.6358,0.6106,0.6288,290912373.0,XRPUSDT,1D
2023-08-05 21:00:00,0.6288,0.6388,0.6214,0.624,201522971.0,XRPUSDT,1D
2023-08-06 21:00:00,0.624,0.6299,0.5967,0.6236,446625792.0,XRPUSDT,1D
2023-08-07 21:00:00,0.6235,0.6482,0.6141,0.6418,377837388.0,XRPUSDT,1D
2023-08-08 21:00:00,0.6418,0.6662,0.6314,0.6433,440268396.0,XRPUSDT,1D
2023-08-09 21:00:00,0.6434,0.6445,0.6241,0.6331,294658012.0,XRPUSDT,1D
2023-08-10 21:00:00,0.6331,0.6413,0.6257,0.6318,225898829.0,XRPUSDT,1D
2023-08-11 21:00:00,0.6317,0.6335,0.6224,0.6276,87289374.0,XRPUSDT,1D
2023-08-12 21:00:00,0.6276,0.6385,0.6235,0.6256,137308778.0,XRPUSDT,1D
2023-08-13 21:00:00,0.6256,0.6369,0.6241,0.6343,260175236.0,XRPUSDT,1D
2023-08-14 21:00:00,0.6342,0.6348,0.58,0.6104,388356202.0,XRPUSDT,1D
2023-08-15 21:00:00,0.6104,0.617,0.572,0.5889,581618879.0,XRPUSDT,1D
2023-08-16 21:00:00,0.589,0.5948,0.4226,0.5064,847602528.0,XRPUSDT,1D
2023-08-17 21:00:00,0.5064,0.523,0.4829,0.5062,724839898.0,XRPUSDT,1D
2023-08-18 21:00:00,0.5062,0.5249,0.5006,0.5199,298930279.0,XRPUSDT,1D
2023-08-19 21:00:00,0.52,0.5582,0.516,0.5384,452910011.0,XRPUSDT,1D
2023-08-20 21:00:00,0.5385,0.5398,0.503,0.5245,528716245.0,XRPUSDT,1D
2023-08-21 21:00:00,0.5245,0.5256,0.5032,0.521,422200069.0,XRPUSDT,1D
2023-08-22 21:00:00,0.5211,0.5368,0.5157,0.5301,286855957.0,XRPUSDT,1D
2023-08-23 21:00:00,0.5302,0.5319,0.5111,0.5187,252154333.0,XRPUSDT,1D
2023-08-24 21:00:00,0.5187,0.5319,0.5078,0.5258,326124248.0,XRPUSDT,1D
2023-08-25 21:00:00,0.5258,0.5283,0.5178,0.5231,110436094.0,XRPUSDT,1D
2023-08-26 21:00:00,0.5231,0.5303,0.5163,0.5236,132391247.0,XRPUSDT,1D
2023-08-27 21:00:00,0.5235,0.525,0.5102,0.5232,266211960.0,XRPUSDT,1D
2023-08-28 21:00:00,0.5232,0.5496,0.5131,0.5398,458921685.0,XRPUSDT,1D
2023-08-29 21:00:00,0.5398,0.5404,0.5216,0.5284,279526116.0,XRPUSDT,1D
2023-08-30 21:00:00,0.5284,0.5288,0.495,0.511,359350681.0,XRPUSDT,1D
2023-08-31 21:00:00,0.511,0.512,0.4864,0.498,390869888.0,XRPUSDT,1D
2023-09-01 21:00:00,0.4981,0.5029,0.4943,0.4988,173634913.0,XRPUSDT,1D
2023-09-02 21:00:00,0.4989,0.5107,0.4971,0.5047,148603214.0,XRPUSDT,1D
2023-09-03 21:00:00,0.5047,0.513,0.4966,0.5087,293271541.0,XRPUSDT,1D
2023-09-04 21:00:00,0.5087,0.5088,0.499,0.5056,260333041.0,XRPUSDT,1D
2023-09-05 21:00:00,0.5056,0.5058,0.4909,0.5033,255134232.0,XRPUSDT,1D
2023-09-06 21:00:00,0.5033,0.5069,0.4965,0.505,209969723.0,XRPUSDT,1D
2023-09-07 21:00:00,0.5051,0.5076,0.4941,0.505,223628172.0,XRPUSDT,1D
2023-09-08 21:00:00,0.5049,0.5049,0.5015,0.5038,69132813.0,XRPUSDT,1D
2023-09-09 21:00:00,0.5038,0.5039,0.4923,0.4969,144849888.0,XRPUSDT,1D
2023-09-10 21:00:00,0.4969,0.4982,0.459,0.4744,484437445.0,XRPUSDT,1D
2023-09-11 21:00:00,0.4744,0.4867,0.47,0.4804,356403388.0,XRPUSDT,1D
2023-09-12 21:00:00,0.4804,0.4897,0.4723,0.4832,274586793.0,XRPUSDT,1D
2023-09-13 21:00:00,0.4833,0.4941,0.4799,0.4892,232539752.0,XRPUSDT,1D
2023-09-14 21:00:00,0.4892,0.5086,0.4874,0.5005,305608308.0,XRPUSDT,1D
2023-09-15 21:00:00,0.5004,0.5035,0.4968,0.4998,132881408.0,XRPUSDT,1D
2023-09-16 21:00:00,0.4997,0.5004,0.4894,0.4925,142846615.0,XRPUSDT,1D
2023-09-17 21:00:00,0.4925,0.5077,0.4864,0.503,298374742.0,XRPUSDT,1D
2023-09-18 21:00:00,0.503,0.5166,0.5005,0.514,295258283.0,XRPUSDT,1D
2023-09-19 21:00:00,0.5139,0.5254,0.5065,0.5212,288497937.0,XRPUSDT,1D
2023-09-20 21:00:00,0.5213,0.5214,0.5001,0.5071,277323578.0,XRPUSDT,1D
2023-09-21 21:00:00,0.5072,0.517,0.5036,0.5122,233893377.0,XRPUSDT,1D
2023-09-22 21:00:00,0.5122,0.5138,0.5055,0.5076,101716334.0,XRPUSDT,1D
2023-09-23 21:00:00,0.5076,0.5118,0.4984,0.5021,112889323.0,XRPUSDT,1D
2023-09-24 21:00:00,0.502,0.5072,0.4912,0.5056,303674393.0,XRPUSDT,1D
2023-09-25 21:00:00,0.5056,0.5075,0.496,0.5019,271054261.0,XRPUSDT,1D
2023-09-26 21:00:00,0.5019,0.5071,0.4968,0.4993,237514582.0,XRPUSDT,1D
2023-09-27 21:00:00,0.4993,0.5102,0.4952,0.5098,247906960.0,XRPUSDT,1D
2023-09-28 21:00:00,0.5097,0.5494,0.5061,0.5215,604996777.0,XRPUSDT,1D
2023-09-29 21:00:00,0.5215,0.5218,0.5134,0.5149,144866051.0,XRPUSDT,1D
2023-09-30 21:00:00,0.5148,0.526,0.5137,0.5241,167673504.0,XRPUSDT,1D
2023-10-01 21:00:00,0.524,0.5266,0.5075,0.5123,319018957.0,XRPUSDT,1D
2023-10-02 21:00:00,0.5122,0.5479,0.5055,0.539,398167814.0,XRPUSDT,1D
2023-10-03 21:00:00,0.5391,0.5426,0.5194,0.5326,422012491.0,XRPUSDT,1D
2023-10-04 21:00:00,0.5326,0.5326,0.5155,0.5227,234313709.0,XRPUSDT,1D
2023-10-05 21:00:00,0.5227,0.5298,0.5169,0.5255,219784262.0,XRPUSDT,1D
2023-10-06 21:00:00,0.5255,0.5258,0.5197,0.5216,63137112.0,XRPUSDT,1D
2023-10-07 21:00:00,0.5216,0.5234,0.5153,0.5174,82864720.0,XRPUSDT,1D
2023-10-08 21:00:00,0.5174,0.5201,0.4875,0.5027,322604658.0,XRPUSDT,1D
2023-10-09 21:00:00,0.5027,0.5027,0.4917,0.4965,228001743.0,XRPUSDT,1D
2023-10-10 21:00:00,0.4964,0.4977,0.4788,0.4888,241504648.0,XRPUSDT,1D
2023-10-11 21:00:00,0.4889,0.4889,0.4729,0.483,259545095.0,XRPUSDT,1D
2023-10-12 21:00:00,0.4831,0.4907,0.4786,0.4851,257150898.0,XRPUSDT,1D
2023-10-13 21:00:00,0.4852,0.4883,0.4835,0.4865,93826664.0,XRPUSDT,1D
2023-10-14 21:00:00,0.4866,0.4902,0.485,0.4874,101648635.0,XRPUSDT,1D
2023-10-15 21:00:00,0.4874,0.5109,0.485,0.4978,405705160.0,XRPUSDT,1D
2023-10-16 21:00:00,0.4977,0.498,0.4845,0.4912,268586946.0,XRPUSDT,1D
2023-10-17 21:00:00,0.4911,0.4924,0.4855,0.4878,202731261.0,XRPUSDT,1D
2023-10-18 21:00:00,0.4878,0.5245,0.4769,0.5197,445455672.0,XRPUSDT,1D
2023-10-19 21:00:00,0.5197,0.5309,0.5084,0.5149,412008957.0,XRPUSDT,1D
2023-10-20 21:00:00,0.515,0.5325,0.5109,0.5208,179110644.0,XRPUSDT,1D
2023-10-21 21:00:00,0.5208,0.5242,0.5118,0.5226,165306102.0,XRPUSDT,1D
2023-10-22 21:00:00,0.5226,0.5536,0.5199,0.5475,522483834.0,XRPUSDT,1D
2023-10-23 21:00:00,0.5475,0.5866,0.5346,0.5588,798801237.0,XRPUSDT,1D
2023-10-24 21:00:00,0.5587,0.5639,0.5404,0.5552,369106629.0,XRPUSDT,1D
2023-10-25 21:00:00,0.5552,0.5695,0.5426,0.5533,397423009.0,XRPUSDT,1D
2023-10-26 21:00:00,0.5534,0.5588,0.5325,0.543,312543838.0,XRPUSDT,1D
2023-10-27 21:00:00,0.543,0.5506,0.5405,0.5446,110912293.0,XRPUSDT,1D
2023-10-28 21:00:00,0.5446,0.5614,0.5405,0.5561,160069611.0,XRPUSDT,1D
2023-10-29 21:00:00,0.556,0.5843,0.5494,0.578,436757242.0,XRPUSDT,1D
2023-10-30 21:00:00,0.578,0.6213,0.5627,0.5996,621793128.0,XRPUSDT,1D
2023-10-31 21:00:00,0.5995,0.6164,0.5802,0.6085,468312081.0,XRPUSDT,1D
2023-11-01 21:00:00,0.6084,0.6262,0.5865,0.6054,438254076.0,XRPUSDT,1D
2023-11-02 21:00:00,0.6053,0.615,0.5914,0.6121,329096876.0,XRPUSDT,1D
2023-11-03 21:00:00,0.612,0.6181,0.6083,0.6149,142897570.0,XRPUSDT,1D
2023-11-04 21:00:00,0.6149,0.663,0.6137,0.6607,418017252.0,XRPUSDT,1D
2023-11-05 21:00:00,0.6606,0.7324,0.6584,0.7148,703629362.0,XRPUSDT,1D
2023-11-06 21:00:00,0.7147,0.7155,0.65,0.685,618276758.0,XRPUSDT,1D
2023-11-07 21:00:00,0.6851,0.699,0.6725,0.6869,344396095.0,XRPUSDT,1D
2023-11-08 21:00:00,0.6869,0.7069,0.63,0.6665,777778139.0,XRPUSDT,1D
2023-11-09 21:00:00,0.6667,0.6711,0.6359,0.6595,464857348.0,XRPUSDT,1D
2023-11-10 21:00:00,0.6594,0.69,0.6401,0.6626,380232188.0,XRPUSDT,1D
2023-11-11 21:00:00,0.6626,0.6709,0.6458,0.6613,216031217.0,XRPUSDT,1D
2023-11-12 21:00:00,0.6612,0.75,0.6397,0.6702,749884441.0,XRPUSDT,1D
2023-11-13 21:00:00,0.6701,0.6724,0.5967,0.6296,597417769.0,XRPUSDT,1D
2023-11-14 21:00:00,0.6296,0.6504,0.6251,0.6481,339283800.0,XRPUSDT,1D
2023-11-15 21:00:00,0.6482,0.653,0.6033,0.6119,440591531.0,XRPUSDT,1D
2023-11-16 21:00:00,0.6118,0.6244,0.5859,0.6133,368525340.0,XRPUSDT,1D
2023-11-17 21:00:00,0.6132,0.6144,0.589,0.6106,192040293.0,XRPUSDT,1D
2023-11-18 21:00:00,0.6106,0.6286,0.6012,0.6258,240044861.0,XRPUSDT,1D
2023-11-19 21:00:00,0.6258,0.6282,0.6061,0.6122,298231745.0,XRPUSDT,1D
2023-11-20 21:00:00,0.6121,0.6178,0.5725,0.5788,468850910.0,XRPUSDT,1D
2023-11-21 21:00:00,0.5787,0.6162,0.5774,0.6109,346216216.0,XRPUSDT,1D
2023-11-22 21:00:00,0.6109,0.6238,0.6059,0.6209,305693192.0,XRPUSDT,1D
2023-11-23 21:00:00,0.6208,0.6258,0.6155,0.6212,303149239.0,XRPUSDT,1D
2023-11-24 21:00:00,0.6212,0.6238,0.6157,0.6228,121921267.0,XRPUSDT,1D
2023-11-25 21:00:00,0.6228,0.6375,0.6064,0.6157,266307412.0,XRPUSDT,1D
2023-11-26 21:00:00,0.6157,0.6168,0.5937,0.6039,309411406.0,XRPUSDT,1D
2023-11-27 21:00:00,0.6039,0.6139,0.5957,0.6107,286127938.0,XRPUSDT,1D
2023-11-28 21:00:00,0.6106,0.617,0.604,0.6091,235341461.0,XRPUSDT,1D
2023-11-29 21:00:00,0.609,0.6099,0.5982,0.6063,232714430.0,XRPUSDT,1D
2023-11-30 21:00:00,0.6063,0.6143,0.6031,0.6125,248446111.0,XRPUSDT,1D
2023-12-01 21:00:00,0.6126,0.6229,0.611,0.6208,144130252.0,XRPUSDT,1D
2023-12-02 21:00:00,0.6207,0.6342,0.6168,0.6229,240660124.0,XRPUSDT,1D
2023-12-03 21:00:00,0.6229,0.6439,0.582,0.6245,492198799.0,XRPUSDT,1D
2023-12-04 21:00:00,0.6246,0.6307,0.6076,0.621,369372743.0,XRPUSDT,1D
2023-12-05 21:00:00,0.621,0.6437,0.6104,0.64,498860756.0,XRPUSDT,1D
2023-12-06 21:00:00,0.64,0.6544,0.6204,0.6432,454683854.0,XRPUSDT,1D
2023-12-07 21:00:00,0.6431,0.6756,0.6373,0.6721,497144485.0,XRPUSDT,1D
2023-12-08 21:00:00,0.672,0.7,0.651,0.6584,522942153.0,XRPUSDT,1D
2023-12-09 21:00:00,0.6584,0.6715,0.6468,0.6617,251001949.0,XRPUSDT,1D
2023-12-10 21:00:00,0.6617,0.6628,0.6,0.6187,601855237.0,XRPUSDT,1D
